sample_id,municipality_code,prefecture,municipality_name,layer,population_category,region_block,official_site_url,top_page_url,contact_page_url,service_page_url,hub_page_url,article_page_url,selection_reason,notes
S0160,232025,愛知県,岡崎市,municipality,B,chubu,https://www.city.okazaki.lg.jp/,https://www.city.okazaki.lg.jp/,https://www.city.okazaki.lg.jp/1100/1103/index.html,https://www.city.okazaki.lg.jp/1100/1104/1131/p011147.html,https://www.city.okazaki.lg.jp/1100/1101/1115/index.html,https://www.city.okazaki.lg.jp/shiseidayori/index.html,core_city,中核市; 4SNS; hub=窓口・各種サービス; article=市政だよりおかざき
S0161,232114,愛知県,豊田市,municipality,B,chubu,https://www.city.toyota.aichi.jp/,https://www.city.toyota.aichi.jp/,https://www.city.toyota.aichi.jp/shisei/soshiki/index.html,https://www.city.toyota.aichi.jp/kurashi/kosodateshien/teate/1003328/1003329.html,https://www.city.toyota.aichi.jp/kurashi/,https://www.city.toyota.aichi.jp/shisei/koho/kohotoyota/index.html,core_city,中核市; KanaboVoice; 5SNS; SDGsタグライン
S0163,152226,新潟県,上越市,municipality,C,chubu,https://www.city.joetsu.niigata.jp/,https://www.city.joetsu.niigata.jp/,https://www.city.joetsu.niigata.jp/soshiki/,https://www.city.joetsu.niigata.jp/soshiki/kodomo/kodomo23-10.html,https://www.city.joetsu.niigata.jp/life/7/76/85/,https://www.city.joetsu.niigata.jp/life/5/83/227/,regional_balance,人口約18万; emergency=雪害+はしか; LINE+X+YouTube
S0164,162027,富山県,高岡市,municipality,C,chubu,https://www.city.takaoka.toyama.jp/,https://www.city.takaoka.toyama.jp/,https://www.city.takaoka.toyama.jp/soshiki/index.html,https://www.city.takaoka.toyama.jp/soshiki/kodomo_kosodateka/2/4/1/2/1/5149.html,https://www.city.takaoka.toyama.jp/gyosei/kosodate_kyoiku/kosodateshienjoho/2/index.html,https://www.city.takaoka.toyama.jp/soshiki/kohohasshinka/2/7/3/1/index.html,regional_balance,人口約16万; SMART CMS; emergency=能登半島地震
S0165,172031,石川県,小松市,municipality,C,chubu,https://www.city.komatsu.lg.jp/,https://www.city.komatsu.lg.jp/,https://www.city.komatsu.lg.jp/soshiki/837.html,https://www.city.komatsu.lg.jp/soshiki/1029/kakushuteate/16993.html,https://www.city.komatsu.lg.jp/kurasi_tetuzuki/index.html,https://www.city.komatsu.lg.jp/shiseijoho/koho_kocho/1/index.html,regional_balance,人口約10万; SMART CMS; J-ALERT; 5SNS; もしもしセンター
S0166,172103,石川県,白山市,municipality,C,chubu,https://www.city.hakusan.lg.jp/,https://www.city.hakusan.lg.jp/,https://www.city.hakusan.lg.jp/shisei/soshiki/index.html,https://www.city.hakusan.lg.jp/kosodate/1001577/1001582.html,https://www.city.hakusan.lg.jp/kurashi/index.html,https://www.city.hakusan.lg.jp/shisei/kohokocho/koho/index.html,regional_balance,人口約11万; 8cat global nav; Facebook+YouTube+LINE; roster URL修正(hakusan.ishikawa.jp→hakusan.lg.jp)
S0167,182028,福井県,敦賀市,municipality,C,chubu,https://www.city.tsuruga.lg.jp/,https://www.city.tsuruga.lg.jp/,https://www.city.tsuruga.lg.jp/about_city/index.html,https://www.city.tsuruga.lg.jp/kosodate/kosodate/shien_teate/teate_josei/index.html,https://www.city.tsuruga.lg.jp/kurashi/index.html,https://www.city.tsuruga.lg.jp/about_city/koho/backnumber/index.html,regional_balance,人口約6万; emergency=能登半島地震+インフルエンザ; GTM; いつどこナビ
S0168,192023,山梨県,富士吉田市,municipality,D,chubu,https://www.city.fujiyoshida.yamanashi.jp/,https://www.city.fujiyoshida.yamanashi.jp/,https://www.city.fujiyoshida.yamanashi.jp/soshiki/,https://www.city.fujiyoshida.yamanashi.jp/site/kosodate/1580.html,https://www.city.fujiyoshida.yamanashi.jp/life/1/,https://www.city.fujiyoshida.yamanashi.jp/life/6/28/128/,regional_balance,人口約4万; Slick carousel; Google CSE; Microsoft Clarity
S0169,202037,長野県,上田市,municipality,C,chubu,https://www.city.ueda.nagano.jp/,https://www.city.ueda.nagano.jp/,https://www.city.ueda.nagano.jp/soshiki/,https://www.city.ueda.nagano.jp/soshiki/kosodate-k/102205.html,https://www.city.ueda.nagano.jp/life/,https://www.city.ueda.nagano.jp/site/koho/,regional_balance,人口約15万; tsutaeruMO CMS; keyword+PageID+PDF search; やさしい日本語+ruby; LINE+YouTube+X
S0170,202053,長野県,飯田市,municipality,C,chubu,https://www.city.iida.lg.jp/,https://www.city.iida.lg.jp/,https://www.city.iida.lg.jp/soshiki/,https://www.city.iida.lg.jp/soshiki/12/-jidoute.html,https://www.city.iida.lg.jp/life/,https://www.city.iida.lg.jp/life/5/31/,regional_balance,人口約9万; custom CMS; Google CSE+PageID; 5SNS; リニア開発; emergency=防災情報
S0171,212024,岐阜県,大垣市,municipality,C,chubu,https://www.city.ogaki.lg.jp/,https://www.city.ogaki.lg.jp/,https://www.city.ogaki.lg.jp/soshiki/,https://www.city.ogaki.lg.jp/0000006989.html,https://www.city.ogaki.lg.jp/category/2-0-0-0-0-0-0-0-0-0.html,https://www.city.ogaki.lg.jp/0000058260.html,regional_balance,人口約15万; ReadSpeaker+ふりがな+AI chatbot; 6cat; PageID検索; 6言語; contact=/soshiki/=403
S0172,212148,岐阜県,各務原市,municipality,C,chubu,https://www.city.kakamigahara.lg.jp/,https://www.city.kakamigahara.lg.jp/,https://www.city.kakamigahara.lg.jp/about/1005270.html,https://www.city.kakamigahara.lg.jp/kodomo/teate/1002010/1002011.html,https://www.city.kakamigahara.lg.jp/kodomo/index.html,https://www.city.kakamigahara.lg.jp/shisei/koho/1006566/index.html,regional_balance,人口約14万; Supersized carousel; 3cat(minimal); Typekit; PageID search
S0173,222101,静岡県,富士市,municipality,C,chubu,https://www.city.fuji.shizuoka.jp/,https://www.city.fuji.shizuoka.jp/,https://www.city.fuji.shizuoka.jp/shiseijoho/gaiyo/chosha/gyomuannai/index.html,https://www.city.fuji.shizuoka.jp/1023200000/p001560.html,https://www.city.fuji.shizuoka.jp/kurashi/index.html,https://www.city.fuji.shizuoka.jp/shiseijoho/koho/kohofuji/index.html,population_top,人口約24万; ReadSpeaker+ふりがな; 7+1cat; audience segmentation; 8言語; 7SNS+ラジオエフ; PageID検索
S0174,222038,静岡県,沼津市,municipality,C,chubu,https://www.city.numazu.shizuoka.jp/,https://www.city.numazu.shizuoka.jp/,https://www.city.numazu.shizuoka.jp/shisei/office/ichiran/,https://www.city.numazu.shizuoka.jp/kurashi/kyoiku/kosodate/tetsuzuki/jidoteate.htm,https://www.city.numazu.shizuoka.jp/kurashi/,https://www.city.numazu.shizuoka.jp/shisei/pr/kohonumazu/,regional_balance,人口約18万; 8cat; Google Translate 25+言語; 6SNS(incl TikTok); 防災ポータル; Well-being city
S0175,222119,静岡県,磐田市,municipality,C,chubu,https://www.city.iwata.shizuoka.jp/,https://www.city.iwata.shizuoka.jp/,https://www.city.iwata.shizuoka.jp/shiseijouhou/soshikiannai/index.html,https://www.city.iwata.shizuoka.jp/kosodate_kyouiku/kosodate_hojo_josei_yuushi/1001779.html,https://www.city.iwata.shizuoka.jp/kurashi_tetsuzuki/index.html,https://www.city.iwata.shizuoka.jp/shiseijouhou/kouhou_kouchou/kouhou_iwata/index.html,regional_balance,人口約16万; FI系CMS; 7cat; PageID検索; 5SNS; Google Translate 6言語
S0176,232033,愛知県,一宮市,municipality,C,chubu,https://www.city.ichinomiya.aichi.jp/,https://www.city.ichinomiya.aichi.jp/,https://www.city.ichinomiya.aichi.jp/shisei/shiryo/1009809/1010499.html,https://www.city.ichinomiya.aichi.jp/kodomokatei/kosodateshien/1044090/1000379/1001383.html,https://www.city.ichinomiya.aichi.jp/kurashi/,https://www.city.ichinomiya.aichi.jp/sougouseisaku/koho/1044428/1000236/index.html,population_top,人口約38万; custom CMS; 6cat; keyword+PageID; 7-slide carousel; 8 life-scene cards; MaaS イッテミーヤ; GA4+UA
S0177,232068,愛知県,春日井市,municipality,C,chubu,https://www.city.kasugai.lg.jp/,https://www.city.kasugai.lg.jp/,https://www.city.kasugai.lg.jp/shisei/shiyakusyo/index.html,https://www.city.kasugai.lg.jp/kosodate/fukushi/1033221/kodomoteate.html,https://www.city.kasugai.lg.jp/kurashi/,https://www.city.kasugai.lg.jp/shisei/koho/kohokasugai/index.html,population_top,人口約31万; custom CMS; 6cat; keyword+PageID; emergency=林野火災注意報; 7 life-event cards; LINE+X+YouTube; やさしい日本語
S0179,152170,新潟県,妙高市,municipality,D,chubu,https://www.city.myoko.niigata.jp/,https://www.city.myoko.niigata.jp/,https://www.city.myoko.niigata.jp/city-info/organization/,https://www.city.myoko.niigata.jp/docs/504.html,https://www.city.myoko.niigata.jp/life-info/,https://www.city.myoko.niigata.jp/city-info/public-info/myoko-magazine/,rural_representative,人口約2万; custom CMS(Cms::Page); 8cat; card-based; /kana/+/translate/ paths; GA4+GTM
S0180,162108,富山県,南砺市,municipality,D,chubu,https://www.city.nanto.toyama.jp/,https://www.city.nanto.toyama.jp/,https://www.city.nanto.toyama.jp/soshiki/index.html,https://www.city.nanto.toyama.jp/soshiki/kodomo/1/1/5086.html,https://www.city.nanto.toyama.jp/kurashi-tetsuzuki/index.html,https://www.city.nanto.toyama.jp/soshiki/johoseisaku/5/2/index.html,rural_representative,人口約4万; SMART CMS(api5th); 6cat; keyword+PageID; ReadSpeaker+11言語; 4SNS; carousel
S0181,174637,石川県,能登町,municipality,D,chubu,https://www.town.noto.lg.jp/,https://www.town.noto.lg.jp/,https://www.town.noto.lg.jp/kakuka/index.html,https://www.town.noto.lg.jp/www/service/detail.jsp?common_id=4543,https://www.town.noto.lg.jp/kurashi-tetsuzuki/index.html,https://www.town.noto.lg.jp/chosei/koho-kocho/2/2/index.html,rural_representative,人口約1.3万; SMART CMS(api5th); 5cat; keyword+filetype+PageID; emergency=震災復興; ReadSpeaker+6言語
S0182,172057,石川県,珠洲市,municipality,D,chubu,https://www.city.suzu.lg.jp/,https://www.city.suzu.lg.jp/,https://www.city.suzu.lg.jp/soshiki/,https://www.city.suzu.lg.jp/soshiki/6/17637.html,https://www.city.suzu.lg.jp/life/1/,https://www.city.suzu.lg.jp/site/kouhou-suzu/,rural_representative,人口約1万; Slick carousel; 4cat; Google CSE+PageID; earthquake recovery; YouTube; SDGs
S0183,204102,長野県,根羽村,municipality,D,chubu,https://www.nebamura.jp/,https://www.nebamura.jp/,https://www.nebamura.jp/contact/,,https://www.nebamura.jp/nebalife/,,rural_representative,人口約900; WordPress(nebamura theme); bxSlider; NEVER FOREST; service=NOT_FOUND; article=NOT_FOUND(blogのみ); URL修正(vill.neba.nagano.jp→nebamura.jp)
S0184,204145,長野県,泰阜村,municipality,D,chubu,https://www.vill.yasuoka.nagano.jp/,https://www.vill.yasuoka.nagano.jp/,https://www.vill.yasuoka.nagano.jp/,https://www.vill.yasuoka.nagano.jp/children/docs/subsidy.html,https://www.vill.yasuoka.nagano.jp/life/,https://www.vill.yasuoka.nagano.jp/docs/308750.html,rural_representative,人口約1400; SS config CMS; 8cat; keyword search; hero carousel(6slides); Instagram+TikTok; 緊急・災害セクション; GA+GTM; contact=top page footer
S0185,216046,岐阜県,白川村,municipality,D,chubu,https://www.vill.shirakawa.lg.jp/,https://www.vill.shirakawa.lg.jp/,https://www.vill.shirakawa.lg.jp/1014.htm,https://www.vill.shirakawa.lg.jp/1133.htm,https://www.vill.shirakawa.lg.jp/1.htm,https://www.vill.shirakawa.lg.jp/kouhou/,rural_representative,世界遺産白川郷; custom CMS; 4cat+Tourism; 重要なお知らせ; URL=vill.shirakawa.lg.jp(shirakawa-go.orgはSSLエラー); font_size+背景色切替
S0186,224286,静岡県,川根本町,municipality,D,chubu,https://www.town.kawanehon.shizuoka.jp/,https://www.town.kawanehon.shizuoka.jp/,https://www.town.kawanehon.shizuoka.jp/soshiki/index.html,https://www.town.kawanehon.shizuoka.jp/kosodate/1/14499.html,https://www.town.kawanehon.shizuoka.jp/kurashi_tetsuduki/index.html,https://www.town.kawanehon.shizuoka.jp/chosei/4_1/2/index.html,rural_representative,人口約5500; SMART CMS(api3rd); 6cat; keyword search; hero carousel(3slides); Instagram+LINE+YouTube; 注目情報=クマ目撃+火災+節水; ReadSpeaker
S0187,235628,愛知県,東栄町,municipality,D,chubu,https://www.town.toei.aichi.jp/,https://www.town.toei.aichi.jp/,https://www.town.toei.aichi.jp/1014.htm,https://www.town.toei.aichi.jp/1376.htm,https://www.town.toei.aichi.jp/kurashi/,https://www.town.toei.aichi.jp/1311.htm,rural_representative,人口約2600; i-site CMS; 6cat; keyword search; hero carousel(5slides); X+LINE+Facebook+YouTube+Instagram; 緊急情報=防災行政無線; ふりがな+font_size+背景色
S0024,240001,三重県,三重県,prefecture,unknown,kinki,https://www.pref.mie.lg.jp/,https://www.pref.mie.lg.jp/,https://www.pref.mie.lg.jp/s_kencho/index.htm,https://www.pref.mie.lg.jp/D1KODOMO/000117833.htm,https://www.pref.mie.lg.jp/s_kurashi/index.htm,https://www.pref.mie.lg.jp/DAYORI/index.htm,prefecture_site,8cat_mega; GA(G-TD7EMDSR48); emergency=クマアラート+大雨; color=4mode; font_size=3段階
S0025,250007,滋賀県,滋賀県,prefecture,unknown,kinki,https://www.pref.shiga.lg.jp/,https://www.pref.shiga.lg.jp/,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/,https://www.pref.shiga.lg.jp/ippan/kosodatekyouiku/kosodate/339992.html,https://www.pref.shiga.lg.jp/ippan/kurashi/,https://www.pref.shiga.lg.jp/kensei/koho/,prefecture_site,Google_CSE; jQuery; emergency=火災+渇水; voice=yes; font_size=3段階
S0026,260002,京都府,京都府,prefecture,unknown,kinki,https://www.pref.kyoto.jp/,https://www.pref.kyoto.jp/,https://www.pref.kyoto.jp/soudan/index.html,https://www.pref.kyoto.jp/kosodate/kodomoteate.html,https://www.pref.kyoto.jp/kurashi/index.html,https://www.pref.kyoto.jp/koho/index.html,prefecture_site,9cat; ReadSpeaker+ふりがな; emergency=緊急情報リンク; font_size+color変更
S0028,280003,兵庫県,兵庫県,prefecture,unknown,kinki,https://www.pref.hyogo.lg.jp/,https://web.pref.hyogo.lg.jp/,https://web.pref.hyogo.lg.jp/org/index.html,https://web.pref.hyogo.lg.jp/kf12/hw10_000000068.html,https://web.pref.hyogo.lg.jp/life/index.html,https://web.pref.hyogo.lg.jp/cgi-bin/press/press.cgi,prefecture_site,URL移転www→web; Google_CSE; ReadSpeaker+ふりがな; service=児童扶養手当(児童手当専用ページなし)
S0029,290009,奈良県,奈良県,prefecture,unknown,kinki,https://www.pref.nara.jp/,https://www.pref.nara.jp/,https://www.pref.nara.jp/1208.htm,https://www.pref.nara.jp/46143.htm,https://www.pref.nara.jp/1260.htm,https://www.pref.nara.jp/1623.htm,prefecture_site,jQuery;GTM(GTM-5ZMPHL6R); HP番号+keyword+全文検索; emergency=節水+山火事; carousel=5slides; color=黒/白; font_size=2段階
S0030,300004,和歌山県,和歌山県,prefecture,unknown,kinki,https://www.pref.wakayama.lg.jp/,https://www.pref.wakayama.lg.jp/,https://www.pref.wakayama.lg.jp/prefg/000200/inquiry.html,https://www.pref.wakayama.lg.jp/prefg/040200/jidoteate.html,,https://www.pref.wakayama.lg.jp/prefg/000200/,prefecture_site,GA(G-4F1V4LYK2Y); skip_link=4箇所; ReadSpeaker; carousel=5slides+play/stop; color=白/黒/青; font_size=2段階; hub=NOT_FOUND(くらしカテゴリページ未発見)
S0188,261009,京都府,京都市,municipality,A,kinki,https://www.city.kyoto.lg.jp/,https://www.city.kyoto.lg.jp/,https://www.city.kyoto.lg.jp/main/soshiki_list.html,https://www.city.kyoto.lg.jp/hagukumi/page/0000182951.html,https://www.city.kyoto.lg.jp/menu1/index.html,https://www.city.kyoto.lg.jp/menu5/category/72-2-0-0-0-0-0-0-0-0.html,designated_city,KanaboWeb;GTM(GTM-KKNZV3Q);bxslider; Google_CSE; ReadSpeaker+ふりがな; carousel=5slides
S0189,271004,大阪府,大阪市,municipality,A,kinki,https://www.city.osaka.lg.jp/,https://www.city.osaka.lg.jp/,https://www.city.osaka.lg.jp/main/soshiki_list.html,https://www.city.osaka.lg.jp/kodomo/page/0000370608.html,https://www.city.osaka.lg.jp/kurashi/,https://www.city.osaka.lg.jp/shisei/category/3064-1-1-0-0-0-0-0-0-0.html,designated_city,KanaboWeb; GTM(GTM-KGK4TZK); ReadSpeaker+ふりがな; 4cat; color=4mode; 24区; LINE+X+YouTube
S0190,271403,大阪府,堺市,municipality,A,kinki,https://www.city.sakai.lg.jp/,https://www.city.sakai.lg.jp/,https://www.city.sakai.lg.jp/shisei/soshiki/,https://www.city.sakai.lg.jp/kosodate/hughug/kosodatekankyo/kosodate/jidoteate.html,https://www.city.sakai.lg.jp/kurashi/,https://www.city.sakai.lg.jp/shisei/koho/,designated_city,6cat; Jアラート; ZoomSight; SNS=LINE+X+Instagram+YouTube+Facebook; やさしい日本語
S0191,281000,兵庫県,神戸市,municipality,A,kinki,https://www.city.kobe.lg.jp/,https://www.city.kobe.lg.jp/,https://www.city.kobe.lg.jp/information/about/construction/organization/,https://www.city.kobe.lg.jp/a32986/kosodate/shien/support/b016/index.html,https://www.city.kobe.lg.jp/a10219/kurashi/,https://www.city.kobe.lg.jp/a86732/shise/about/koho/,designated_city,8cat; ReadSpeaker(11041); color=文字サイズ・色合い変更; SNS=X+FB+IG+YT+LINE+note; e-KOBE
S0192,242012,三重県,津市,municipality,C,kinki,https://www.info.city.tsu.mie.jp/,https://www.info.city.tsu.mie.jp/,https://www.info.city.tsu.mie.jp/shisei/shiyakusho_annai/,https://www.info.city.tsu.mie.jp/www/contents/1001000000750/index.html,https://www.info.city.tsu.mie.jp/kurashi/,https://www.info.city.tsu.mie.jp/shisei/koho/,prefecture_capital,GA(G-0THLB9JXX3); 6cat_accordion; Azure_CDN; emergency=インフルエンザ; jQuery; Facebook+LINE
S0193,252018,滋賀県,大津市,municipality,B,kinki,https://www.city.otsu.lg.jp/,https://www.city.otsu.lg.jp/,https://www.city.otsu.lg.jp/soshiki/,https://www.city.otsu.lg.jp/kosodate/te/ji/index.html,https://www.city.otsu.lg.jp/kurashi/,https://www.city.otsu.lg.jp/koho/,core_city,"SMART_CMS(api4th,181098); GTM(GTM-5C95DCWG); 11cat_vertical; color=黒/青; 6言語"
S0194,292010,奈良県,奈良市,municipality,B,kinki,https://www.city.nara.lg.jp/,https://www.city.nara.lg.jp/,https://www.city.nara.lg.jp/soshiki/,https://www.city.nara.lg.jp/site/kosodate/9367.html,https://www.city.nara.lg.jp/site/kurashi/,https://www.city.nara.lg.jp/site/koho/,core_city,GA(G-G9GSJK7YWR)+GTM(GTM-MQ237ZP); 7cat; Slick; color=白/黒/青; チャットボット
S0195,302015,和歌山県,和歌山市,municipality,B,kinki,https://www.city.wakayama.wakayama.jp/,https://www.city.wakayama.wakayama.jp/,https://www.city.wakayama.wakayama.jp/shisei/soshiki/,https://www.city.wakayama.wakayama.jp/kurashi/kosodate/1001105/1058443/index.html,https://www.city.wakayama.wakayama.jp/kurashi/,https://www.city.wakayama.wakayama.jp/shisei/koho/,core_city,FI系CMS; GA(G-M1TMWY205W); 5cat; Google_Translate_18言語; 9slides_carousel; 手続き案内サービス
S0196,272272,大阪府,東大阪市,municipality,B,kinki,https://www.city.higashiosaka.lg.jp,https://www.city.higashiosaka.lg.jp/,https://www.city.higashiosaka.lg.jp/soshiki/,https://www.city.higashiosaka.lg.jp/kosodate/0000010174.html,https://www.city.higashiosaka.lg.jp/kurashi/,https://www.city.higashiosaka.lg.jp/shisei/koho/,core_city,6cat; ReadSpeaker(tsutaeru); GTM(GTM-M62VVTR); keyword+dropdown
S0197,272035,大阪府,豊中市,municipality,B,kinki,https://www.city.toyonaka.osaka.jp,https://www.city.toyonaka.osaka.jp/,https://www.city.toyonaka.osaka.jp/soshiki/,https://www.city.toyonaka.osaka.jp/kosodate/teate_josei/kosodate/kodomoteate2013.html,https://www.city.toyonaka.osaka.jp/kurashi/,https://www.city.toyonaka.osaka.jp/shisei/koho/,core_city,8cat; keyword+page#; SNS=LINE+X+FB+YT+IG+note
S0198,272078,大阪府,高槻市,municipality,B,kinki,https://www.city.takatsuki.osaka.jp,https://www.city.takatsuki.osaka.jp/,https://www.city.takatsuki.osaka.jp/soshiki/,https://www.city.takatsuki.osaka.jp/life/2/22/110/,https://www.city.takatsuki.osaka.jp/kurashi/,https://www.city.takatsuki.osaka.jp/shisei/koho/,core_city,Slick; Google_CSE; GA(G-SKRMRF8H3R)
S0199,272108,大阪府,枚方市,municipality,B,kinki,https://www.city.hirakata.osaka.jp,https://www.city.hirakata.osaka.jp/,https://www.city.hirakata.osaka.jp/soshiki/,https://www.city.hirakata.osaka.jp/kosodate/0000000544.html,https://www.city.hirakata.osaka.jp/kurashi/,https://www.city.hirakata.osaka.jp/shisei/koho/,core_city,7cat; Google_CSE; GTM(GTM-5TWFCWC); color_inversion
S0200,272124,大阪府,八尾市,municipality,B,kinki,https://www.city.yao.osaka.jp,https://www.city.yao.osaka.jp/,https://www.city.yao.osaka.jp/soshiki/,https://www.city.yao.osaka.jp/0000017404.html,https://www.city.yao.osaka.jp/kurashi/,https://www.city.yao.osaka.jp/shisei/koho/,core_city,FI系CMS; 7cat; GA(G-S6ZWE88ZHV); keyword+ページID; SNS=LINE+X+FB+YT
S0202,282022,兵庫県,尼崎市,municipality,B,kinki,https://www.city.amagasaki.hyogo.jp,https://www.city.amagasaki.hyogo.jp/,https://www.city.amagasaki.hyogo.jp/soshiki/,https://www.city.amagasaki.hyogo.jp/kosodate-kyoiku/kosodate/047jidouteate/047jidou_annai.html,https://www.city.amagasaki.hyogo.jp/kurashi/,https://www.city.amagasaki.hyogo.jp/shisei/koho/,core_city,FI系CMS; 5cat; GA(G-XCZYCS5339); 15言語; SNS=LINE+FB+X+YT
S0203,282049,兵庫県,西宮市,municipality,B,kinki,https://www.nishi.or.jp,https://www.nishi.or.jp/,https://www.nishi.or.jp/soshiki/,https://www.nishi.or.jp/kosodate/teate/jidoteate/jidoteate.html,https://www.nishi.or.jp/kurashi/,https://www.nishi.or.jp/shisei/koho/,core_city,8cat; GTM(GTM-N3PHRW5); tsutaeruMO; SNS=LINE+X+FB+YT+IG
S0205,242039,三重県,伊勢市,municipality,C,kinki,https://www.city.ise.mie.jp,https://www.city.ise.mie.jp/,https://www.city.ise.mie.jp/soshiki/,https://www.city.ise.mie.jp/kosodate/gyosei/k_josei/jidouteate/index.html,https://www.city.ise.mie.jp/kurashi/,https://www.city.ise.mie.jp/shisei/koho_kocho/koho/,regional_balance,FI系; 7cat; GA(GA-Q0H7CX1THE); Clarity; 読み上げ+文字サイズ色
S0206,242071,三重県,鈴鹿市,municipality,C,kinki,https://www.city.suzuka.lg.jp,https://www.city.suzuka.lg.jp/,https://www.city.suzuka.lg.jp/soshiki/,https://www.city.suzuka.lg.jp/kosodate/kosodateteate/1003052.html,https://www.city.suzuka.lg.jp/kurashi/,https://www.city.suzuka.lg.jp/shisei/koho/,regional_balance,FI系; 6cat; GA(G-3ZBTWVDYD4); 11言語; SNS=FB+LINE+X+YT+IG
S0207,252069,滋賀県,草津市,municipality,C,kinki,https://www.city.kusatsu.shiga.jp,https://www.city.kusatsu.shiga.jp/,https://www.city.kusatsu.shiga.jp/soshiki/,https://www.city.kusatsu.shiga.jp/kosodate/teatejosei/teate/jidoteate.html,https://www.city.kusatsu.shiga.jp/kurashi/,https://www.city.kusatsu.shiga.jp/shisei/koho/,regional_balance,custom; 6cat; ZoomSight; SNS=LINE
S0208,252026,滋賀県,彦根市,municipality,C,kinki,https://www.city.hikone.lg.jp,https://www.city.hikone.lg.jp/,https://www.city.hikone.lg.jp/soshiki/,https://www.city.hikone.lg.jp/kurashi/hoken_nenkin/7/index.html,https://www.city.hikone.lg.jp/kurashi/,https://www.city.hikone.lg.jp/shisei/koho/,regional_balance,SMART_CMS(api3rd); 6cat; GTM(GTM-W8PG2ZPR); 音声読み上げ+ふりがな+背景色; 8言語
S0209,262048,京都府,宇治市,municipality,C,kinki,https://www.city.uji.kyoto.jp,https://www.city.uji.kyoto.jp/,https://www.city.uji.kyoto.jp/soshiki/,https://www.city.uji.kyoto.jp/site/kosodate/5743.html,https://www.city.uji.kyoto.jp/kurashi/,https://www.city.uji.kyoto.jp/shisei/koho/,regional_balance,custom; 5cat; GA(GA-69KXZ362GB); ReadSpeaker; FB+YT
S0210,262021,京都府,舞鶴市,municipality,C,kinki,https://www.city.maizuru.kyoto.jp,https://www.city.maizuru.kyoto.jp/,https://www.city.maizuru.kyoto.jp/soshiki/,https://www.city.maizuru.kyoto.jp/kenkou/0000010784.html,https://www.city.maizuru.kyoto.jp/kurashi/,https://www.city.maizuru.kyoto.jp/shisei/koho/,regional_balance,custom(cmsfiles); 6cat; GA(UA-74388759-1)+G-Z6GBDF917J; Google_Translate; 文字サイズ+反転
S0211,272051,大阪府,吹田市,municipality,B,kinki,https://www.city.suita.osaka.jp,https://www.city.suita.osaka.jp/,https://www.city.suita.osaka.jp/soshiki/,https://www.city.suita.osaka.jp/kosodate/1018219/1018222/1005540.html,https://www.city.suita.osaka.jp/kurashi/,https://www.city.suita.osaka.jp/shisei/koho/,core_city,FI系; 7cat; GA(GA-46RRYW6G6J); SNS=X+LINE+FB+IG+YT; 緊急・災害
S0212,272159,大阪府,寝屋川市,municipality,C,kinki,https://www.city.neyagawa.osaka.jp,https://www.city.neyagawa.osaka.jp/,https://www.city.neyagawa.osaka.jp/soshiki/,https://www.city.neyagawa.osaka.jp/organization_list/kodomo/kodomowomamoruka/kodomotantou/jidouteate/1455857318397.html,https://www.city.neyagawa.osaka.jp/kurashi/,https://www.city.neyagawa.osaka.jp/shisei/koho/,regional_balance,SMART CMS; 7cat; GTM(GTM-5W9QDP7); SNS=FB+X+IG+YT+LINE+app
S0213,282031,兵庫県,明石市,municipality,B,kinki,https://www.city.akashi.lg.jp,https://www.city.akashi.lg.jp/,https://www.city.akashi.lg.jp/soshiki/,https://www.city.akashi.lg.jp/kodomo/jidou_fu_ka/kodomo-kyoiku/kosodate/teate.html,https://www.city.akashi.lg.jp/kurashi/,https://www.city.akashi.lg.jp/shisei/koho/,core_city,custom; 8cat; skip→#tmp_honbun; SNS=X+FB+IG+LINE+YT
S0214,282103,兵庫県,加古川市,municipality,C,kinki,https://www.city.kakogawa.lg.jp,https://www.city.kakogawa.lg.jp/,https://www.city.kakogawa.lg.jp/soshiki/,https://www.city.kakogawa.lg.jp/kosodatekyoiku/kosodatekyoiku/teateiryojosei/1418389844910.html,https://www.city.kakogawa.lg.jp/kurashi/,https://www.city.kakogawa.lg.jp/shisei/koho/,regional_balance,SMART CMS; 3cat; GTM(GTM-N9MXW6F); Jアラート
S0215,292052,奈良県,橿原市,municipality,C,kinki,https://www.city.kashihara.nara.jp,https://www.city.kashihara.nara.jp/,https://www.city.kashihara.nara.jp/soshiki/,https://www.city.kashihara.nara.jp/soshiki/1036/gyomu/4/1/95.html,https://www.city.kashihara.nara.jp/kurashi/,https://www.city.kashihara.nara.jp/shisei/koho/,regional_balance,SMART CMS; 6cat; GTM(GTM-5RLBM6Q); tsutaeruMO
S0216,292095,奈良県,生駒市,municipality,C,kinki,https://www.city.ikoma.lg.jp,https://www.city.ikoma.lg.jp/,https://www.city.ikoma.lg.jp/soshiki/,https://www.city.ikoma.lg.jp/0000000944.html,https://www.city.ikoma.lg.jp/kurashi/,https://www.city.ikoma.lg.jp/shisei/koho/,regional_balance,custom; 9cat; GA(GA-P8P6Y68K19); ReadSpeaker; 林野火災警報
